id,author,thumbsup,text,# of replies,replies
UgzTB6SsaIM2mcHnU294AaABAg,January Johnson,549,It’s definitely time for criminal justice reform. Let’s start with the criminals at the top. Stop letting politicians and the rich get away with their criminal activity.,22,"[""@Zahar Bujiti that's what Trump should have done he should have detained Congress January 6th lock them down and hold a trial for the people for 30 days and Congress will be fed bologna sandwiches too cold bologna sandwiches then through state ID and even through your TV network they should have you be able to vote out at least 80% of Congress and then set term limits to only 8 years just like the presidencies two terms that's it that's what you call draining the swamp that's what Trump should have done"", 'Term limit of 10 years, kick them out right away', '@Polarbearsrus how is that working out for you', 'Explain how do you incriminate actors playing their roles as politicians']"
UgyQg2zVLE695Y_L5ip4AaABAg,Joe ROGAIN,49,Clarence Thomas reminds me of Herschel Walker!,4,"['Neither bow to mental plantation bosses.', 'Agree!']"
UgwPotyENwilIeDANP54AaABAg,White Male Identifying as a Strong Black Female,7,Thank goodness we have strong black men who were elected by democracy like justice Thomas making these types of decisions. This is great diversity!!,2,[]
Ugx_jQHK5BuEHB6QxIp4AaABAg,terryrollins1973,467,WOW if there was any question of Thomas's corruption it has been answered now,26,"['@Ellen Spear 😂🤣😂🤣😂🤣😂', '@The Pirate 🎯']"
UgxGvRDNqkQQwKXofFt4AaABAg,Joe ROGAIN,18,Where's Giddy Up Ginny or Ginni or however you spell the fat horses name?,0,[]
UgzI_AmwlkC5bin2zdx4AaABAg,Johnny Depo,2,Clarence is blocking Graham because Clarence’s wife is involved in the insurrection. Americans are furious. 🇺🇸,0,[]
UgzLFrixli8ZH5vnOGN4AaABAg,Mimi Lewis,36,Corrupt- this is what you see when you look yo the word,1,"[""Joy Reids gonna flip it's wig.""]"
UgxTcSb8sz2Cxlsq8FV4AaABAg,moonchildspirit,44,I call preferential treatment big time !!!,6,"['Yes agree', ""@Ron Swanson I'm not getting used to NOTHIN !!!"", 'Why do you think that creeps like Lindsey will hang on to their positions at all costs?  Perks and preferential treatment.  What could be bad about that for them?  Thomas is showing us what that means.', 'His wife called the same people in Georgia, he needs to recuse.']"
Ugw9pizmPb7dgR3JoTJ4AaABAg,Alan Smith,5,Revolution!,4,"['Not until your chores are done', 'Rise march DEMAND Justice', '@William H still wacking up that smack willy ham?', 'You still with your second husband Alan?']"
Ugz4xwA0J0epdBJ3zVp4AaABAg,Markus Rother,24,Rats stick together.,1,['💙🌈🤡🐑']
UgwY-AnFjjx24H3oTVB4AaABAg,January Johnson,1,This an absolute travesty of justice. Impeach/ remove/recuse Thomas. He’s a threat to our nation and our democracy.,0,[]
